Li-I-c-.15-v-1.20				
	3	0	-29.0452	0.37
	4	0	-28.9961	0.4191
	5	0	-29.1557	0.2595
	6	0	-29.3214	0.0938
Li-I-c-.50-v-1.32				
	0	0	-36.106	0
	1	0	-36.072	0.034
	2	0	-35.9673	0.1387
	3	0	-35.8358	0.2702
	4	0	-35.8042	0.3018
	5	0	-35.9472	0.1588
	6	0	-36.0935	0.0125
Li-I-c-.50-v-1.34				
	0	0	-42.2194	0
	1	0	-42.2	0.0194
	2	0	-42.1324	0.087
	3	0	-42.0402	0.1792
	4	0	-42.0247	0.1947
	5	0	-42.1524	0.067
	6	0	-42.281	-0.0616
Li-I-c-.50-v-1.36				
	0	0	-47.8768	0
	1	0	-47.8708	0.006
	2	0	-47.8371	0.0397
	3	0	-47.7809	0.0959
	4	0	-47.78	0.0968
	5	0	-47.8938	-0.017
	6	0	-48.0059	-0.1291
Li-I-c-.50-v-1.38				
	0	0	-53.0782	0
	1	0	-53.0845	-0.0063
	2	0	-53.0818	-0.0036
	3	0	-53.0576	0.0206
	4	0	-53.0707	0.0075
	5	0	-53.1716	-0.0934
	6	0	-53.2688	-0.1906
Li-I-c-.50-v-1.40				
	0	0	-57.8794	0
	1	0	-57.8968	-0.0174
	2	0	-57.9223	-0.0429
	3	0	-57.9286	-0.0492
	4	0	-57.9532	-0.0738
	5	0	-58.0425	-0.1631
	6	0	-58.1258	-0.2464
Li-I-c-.50-v-1.42				
	0	0	-62.3173	0
	1	0	-62.3449	-0.0276
	2	0	-62.3961	-0.0788
	3	0	-62.2991	0.0182
	4	0	-62.4652	-0.1479
	5	0	-62.5437	-0.2264
	6	0	-62.6143	-0.297
Li-I-c-.50-v-1.44				
	0	0	-66.4596	0
	1	0	-66.4965	-0.0369
	2	0	-66.5711	-0.1115
	3	0	-66.6292	-0.1696
	4	0	-66.675	-0.2154
	5	0	-66.7436	-0.284
	6	0	-66.8024	-0.3428
Li-I-c-.50-v-1.46				
	0	0	-70.3096	0
	1	0	-70.3549	-0.0453
	2	0	-70.4508	-0.1412
	3	0	-70.5314	-0.2218
	4	0	-70.5862	-0.2766
	5	0	-70.6457	-0.3361
	6	0	-70.6938	-0.3842
Li-I-c-.50-v-1.48				
	0	0	-73.9029	0
	1	0	-73.9558	-0.0529
	2	0	-74.071	-0.1681
	3	0	-74.172	-0.2691
	4	0	-74.2351	-0.3322
	5	0	-74.2863	-0.3834
	6	0	-74.3243	-0.4214
Li-I-c-.55-v-1.20				
	0	0	23.0292	0
	1	0	23.1836	0.1544
	2	0	23.5954	0.5662
	3	0	24.0522	1.023
	4	0	24.2119	1.1827
	5	0	23.9401	0.9109
	6	0	23.6493	0.6201
Li-I-c-.55-v-1.22				
	0	0	10.7827	0
	1	0	10.9121	0.1294
	2	0	11.2599	0.4772
	3	0	11.6486	0.8659
	4	0	11.7814	0.9987
	5	0	11.5359	0.7532
	6	0	11.2746	0.4919
Li-I-c-.55-v-1.24				
	0	0	-0.2276	0
	1	0	-0.121	0.1066
	2	0	0.1683	0.3959
	3	0	0.4946	0.7222
	4	0	0.6029	0.8305
	5	0	0.3814	0.609
	6	0	0.1471	0.3747
Li-I-c-.55-v-1.26				
	0	0	-10.2017	0
	1	0	-10.116	0.0857
	2	0	-9.8802	0.3215
	3	0	-9.6105	0.5912
	4	0	-9.5251	0.6766
	5	0	-9.7246	0.4771
	6	0	-9.9339	0.2678
Li-I-c-.55-v-1.28				
	0	0	-19.3146	0
	1	0	-19.2481	0.0665
	2	0	-19.0611	0.2535
	3	0	-18.8438	0.4708
	4	0	-18.7787	0.5359
	5	0	-18.9582	0.3564
	6	0	-19.1447	0.1699
Li-I-c-.55-v-1.30				
	0	0	-27.6475	0
	1	0	-27.5985	0.049
	2	0	-27.4561	0.1914
	3	0	-27.2856	0.3619
	4	0	-27.24	0.4075
	5	0	-27.4014	0.2461
	6	0	-27.5669	0.0806
Li-I-c-.55-v-1.32				
	0	0	-35.2122	0
	1	0	-35.1785	0.0337
	2	0	-35.0776	0.1346
	3	0	-34.95	0.2622
	4	0	-34.9221	0.2901
	5	0	-35.0668	0.1454
	6	0	-35.213	-0.0008
Li-I-c-.55-v-1.34				
	0	0	-42.1398	0
	1	0	-42.1216	0.0182
	2	0	-42.057	0.0828
	3	0	-41.9689	0.1709
	4	0	-41.9569	0.1829
	5	0	-42.0864	0.0534
	6	0	-42.215	-0.0752
Li-I-c-.55-v-1.36				
	0	0	-48.5568	0
	1	0	-48.5519	0.0049
	2	0	-48.5213	0.0355
	3	0	-48.469	0.0878
	4	0	-48.4716	0.0852
	5	0	-48.5872	-0.0304
	6	0	-48.6996	-0.1428
Li-I-c-.55-v-1.38				
	0	0	-54.4667	0
	1	0	-54.4741	-0.0074
	2	0	-54.4743	-0.0076
	3	0	-54.4547	0.012
	4	0	-54.4706	-0.0039
	5	0	-54.5735	-0.1068
	6	0	-54.671	-0.2043
Li-I-c-.55-v-1.40				
	0	0	-59.9291	0
	1	0	-59.9476	-0.0185
	2	0	-59.9761	-0.047
	3	0	-59.9862	-0.0571
	4	0	-60.0143	-0.0852
	5	0	-60.1055	-0.1764
	6	0	-60.1893	-0.2602
Li-I-c-.55-v-1.42				
	0	0	-64.9845	0
	1	0	-65.0131	-0.0286
	2	0	-65.0672	-0.0827
	3	0	-65.1045	-0.12
	4	0	-65.1436	-0.1591
	5	0	-65.2242	-0.2397
	6	0	-65.2953	-0.3108
Li-I-c-.55-v-1.44				
	0	0	-69.7038	0
	1	0	-69.7417	-0.0379
	2	0	-69.8191	-0.1153
	3	0	-69.8811	-0.1773
	4	0	-69.9302	-0.2264
	5	0	-70.0009	-0.2971
	6	0	-70.0604	-0.3566
Li-I-c-.55-v-1.46				
	0	0	-74.0932	0
	1	0	-74.1394	-0.0462
	2	0	-74.2381	-0.1449
	3	0	-74.3225	-0.2293
	4	0	-74.3808	-0.2876
	5	0	-74.4424	-0.3492
	6	0	-74.491	-0.3978
Li-I-c-.55-v-1.48				
	0	0	-78.1909	0
	1	0	-78.2448	-0.0539
	2	0	-78.3627	-0.1718
	3	0	-78.4675	-0.2766
	4	0	-78.5341	-0.3432
	5	0	-78.5873	-0.3964
	6	0	-78.626	-0.4351
Li-I-c-.60-v-1.20				
	0	0	30.4063	0
	1	0	30.5583	0.152
	2	0	30.9639	0.5576
	3	0	31.4137	1.0074
	4	0	31.5696	1.1633
	5	0	31.299	0.8927
	6	0	31.0108	0.6045
Li-I-c-.60-v-1.22				
	0	0	16.8996	0
	1	0	17.0268	0.1272
	2	0	17.3688	0.4692
	3	0	17.7511	0.8515
	4	0	17.8801	0.9805
	5	0	17.6352	0.7356
	6	0	17.3757	0.4761
Li-I-c-.60-v-1.24				
	0	0	4.7178	0
	1	0	4.8223	0.1045
	2	0	5.1063	0.3885
	3	0	5.4269	0.7091
	4	0	5.5314	0.8136
	5	0	5.3098	0.592
	6	0	5.0767	0.3589
Li-I-c-.60-v-1.26				
	0	0	-6.3459	0
	1	0	-6.2622	0.0837
	2	0	-6.0311	0.3148
	3	0	-5.767	0.5789
	4	0	-5.685	0.6609
	5	0	-5.8852	0.4607
	6	0	-6.0939	0.252
Li-I-c-.60-v-1.28				
	0	0	-16.4733	0
	1	0	-16.4085	0.0648
	2	0	-16.2257	0.2476
	3	0	-15.9472	0.5261
	4	0	-15.9518	0.5215
	5	0	-16.1326	0.3407
	6	0	-16.3189	0.1544
Li-I-c-.60-v-1.30				
	0	0	-25.7506	0
	1	0	-25.7032	0.0474
	2	0	-25.5645	0.1861
	3	0	-25.3988	0.3518
	4	0	-25.3565	0.3941
	5	0	-25.5195	0.2311
	6	0	-25.6852	0.0654
Li-I-c-.60-v-1.32				
	0	0	-34.1946	0
	1	0	-34.163	0.0316
	2	0	-34.0646	0.13
	3	0	-33.9413	0.2533
	4	0	-33.9169	0.2777
	5	0	-34.0634	0.1312
	6	0	-34.2102	-0.0156
Li-I-c-.60-v-1.34				
	0	0	-41.9413	0
	1	0	-41.9242	0.0171
	2	0	-41.8626	0.0787
	3	0	-41.7783	0.163
	4	0	-41.7698	0.1715
	5	0	-41.9015	0.0398
	6	0	-42.0307	-0.0894
Li-I-c-.60-v-1.36				
	0	0	-49.122	0
	1	0	-49.1181	0.0039
	2	0	-49.0901	0.0319
	3	0	-49.0415	0.0805
	4	0	-49.0475	0.0745
	5	0	-49.1654	-0.0434
	6	0	-49.2786	-0.1566
Li-I-c-.60-v-1.38				
	0	0	-55.7439	0
	1	0	-55.7521	-0.0082
	2	0	-55.7548	-0.0109
	3	0	-55.7387	0.0052
	4	0	-55.7579	-0.014
	5	0	-55.8633	-0.1194
	6	0	-55.9616	-0.2177
Li-I-c-.60-v-1.40				
	0	0	-61.8704	0
	1	0	-61.8897	-0.0193
	2	0	-61.9204	-0.05
	3	0	-61.9338	-0.0634
	4	0	-61.9653	-0.0949
	5	0	-62.0589	-0.1885
	6	0	-62.1436	-0.2732
Li-I-c-.60-v-1.42				
	0	0	-67.5454	0
	1	0	-67.5748	-0.0294
	2	0	-67.6301	-0.0847
	3	0	-67.6715	-0.1261
	4	0	-67.714	-0.1686
	5	0	-67.7969	-0.2515
	6	0	-67.869	-0.3236
Li-I-c-.60-v-1.44				
	0	0	-72.8433	0
	1	0	-72.8818	-0.0385
	2	0	-72.9613	-0.118
	3	0	-73.0265	-0.1832
	4	0	-73.0789	-0.2356
	5	0	-73.1521	-0.3088
	6	0	-73.2124	-0.3691
Li-I-c-.60-v-1.46				
	0	0	-77.7728	0
	1	0	-77.8198	-0.047
	2	0	-77.9206	-0.1478
	3	0	-78.0081	-0.2353
	4	0	-78.0696	-0.2968
	5	0	-78.1336	-0.3608
	6	0	-78.1832	-0.4104
Li-I-c-.60-v-1.48				
	0	0	-82.3753	0
	1	0	-82.4297	-0.0544
	2	0	-82.5499	-0.1746
	3	0	-82.6627	-0.2874
	4	0	-82.7277	-0.3524
	5	0	-82.7833	-0.408
	6	0	-82.8228	-0.4475
Li-I-c-.65-v-1.20				
	0	0	38.0131	0
	1	0	38.1639	0.1508
	2	0	38.5665	0.5534
	3	0	39.0114	0.9983
	4	0	39.1627	1.1496
	5	0	38.8873	0.8742
	6	0	38.5956	0.5825
Li-I-c-.65-v-1.22				
	0	0	23.2305	0
	1	0	23.3567	0.1262
	2	0	23.696	0.4655
	3	0	24.0739	0.8434
	4	0	24.1986	0.9681
	5	0	23.949	0.7185
	6	0	23.6864	0.4559
Li-I-c-.65-v-1.24				
	0	0	9.8624	0
	1	0	9.9657	0.1033
	2	0	10.2476	0.3852
	3	0	10.5641	0.7017
	4	0	10.6641	0.8017
	5	0	10.4386	0.5762
	6	0	10.2028	0.3404
Li-I-c-.65-v-1.26				
	0	0	-2.3052	0
	1	0	-2.2224	0.0828
	2	0	-1.9935	0.3117
	3	0	-1.7327	0.5725
	4	0	-1.6551	0.6501
	5	0	-1.859	0.4462
	6	0	-2.0702	0.235
Li-I-c-.65-v-1.28				
	0	0	-13.4601	0
	1	0	-13.3961	0.064
	2	0	-13.2153	0.2448
	3	0	-13.0056	0.4545
	4	0	-12.9486	0.5115
	5	0	-13.1328	0.3273
	6	0	-13.3213	0.1388
Li-I-c-.65-v-1.30				
	0	0	-23.6941	0
	1	0	-23.6473	0.0468
	2	0	-23.5104	0.1837
	3	0	-23.3474	0.3467
	4	0	-23.3092	0.3849
	5	0	-23.4754	0.2187
	6	0	-23.643	0.0511
Li-I-c-.65-v-1.32				
	0	0	-33.0281	0
	1	0	-32.9971	0.031
	2	0	-32.9002	0.1279
	3	0	-32.7798	0.2483
	4	0	-32.7589	0.2692
	5	0	-32.9086	0.1195
	6	0	-33.0571	-0.029
Li-I-c-.65-v-1.34				
	0	0	-41.6036	0
	1	0	-41.5869	0.0167
	2	0	-41.5267	0.0769
	3	0	-41.4451	0.1585
	4	0	-41.44	0.1636
	5	0	-41.5746	0.029
	6	0	-41.7055	-0.1019
Li-I-c-.65-v-1.36				
	0	0	-49.5562	0
	1	0	-49.5527	0.0035
	2	0	-49.5259	0.0303
	3	0	-49.4798	0.0764
	4	0	-49.489	0.0672
	5	0	-49.6099	-0.0537
	6	0	-49.7246	-0.1684
Li-I-c-.65-v-1.38				
	0	0	-56.8969	0
	1	0	-56.9054	-0.0085
	2	0	-56.9092	-0.0123
	3	0	-56.8954	0.0015
	4	0	-56.9178	-0.0209
	5	0	-57.0261	-0.1292
	6	0	-57.1259	-0.229
Li-I-c-.65-v-1.40				
	0	0	-63.693	0
	1	0	-63.7125	-0.0195
	2	0	-63.7442	-0.0512
	3	0	-63.7584	-0.0654
	4	0	-63.7944	-0.1014
	5	0	-63.891	-0.198
	6	0	-63.9771	-0.2841
Li-I-c-.65-v-1.42				
	0	0	-69.9919	0
	1	0	-70.0215	-0.0296
	2	0	-70.0787	-0.0868
	3	0	-70.1214	-0.1295
	4	0	-70.1667	-0.1748
	5	0	-70.2526	-0.2607
	6	0	-70.326	-0.3341
Li-I-c-.65-v-1.44				
	0	0	-75.8714	0
	1	0	-75.9102	-0.0388
	2	0	-75.9886	-0.1172
	3	0	-76.1127	-0.2413
	4	0	-76.1132	-0.2418
	5	0	-76.1892	-0.3178
	6	0	-76.251	-0.3796
Li-I-c-.65-v-1.46				
	0	0	-81.3434	0
	1	0	-81.3906	-0.0472
	2	0	-81.4923	-0.1489
	3	0	-81.582	-0.2386
	4	0	-81.6464	-0.303
	5	0	-81.7132	-0.3698
	6	0	-81.7642	-0.4208
Li-I-c-.65-v-1.48				
	0	0	-86.452	0
	1	0	-86.5068	-0.0548
	2	0	-86.6279	-0.1759
	3	0	-86.7379	-0.2859
	4	0	-86.8106	-0.3586
	5	0	-86.8691	-0.4171
	6	0	-86.91	-0.458
Li-I-c-.70-v-1.20				
	0	0	45.747	0
	1	0	45.8982	0.1512
	2	0	46.3014	0.5544
	3	0	46.7455	0.9985
	4	0	46.8935	1.1465
	5	0	46.6156	0.8686
	6	0	46.3234	0.5764
Li-I-c-.70-v-1.22				
	0	0	29.6866	0
	1	0	29.813	0.1264
	2	0	30.1529	0.4663
	3	0	30.5298	0.8432
	4	0	30.6513	0.9647
	5	0	30.3994	0.7128
	6	0	30.1362	0.4496
Li-I-c-.70-v-1.24				
	0	0	15.131	0
	1	0	15.2349	0.1039
	2	0	15.5171	0.3861
	3	0	15.8327	0.7017
	4	0	15.9299	0.7989
	5	0	15.7015	0.5705
	6	0	15.465	0.334
Li-I-c-.70-v-1.26				
	0	0	1.8591	0
	1	0	1.9425	0.0834
	2	0	2.1719	0.3128
	3	0	2.4316	0.5725
	4	0	2.5072	0.6481
	5	0	2.2997	0.4406
	6	0	2.0877	0.2286
Li-I-c-.70-v-1.28				
	0	0	-10.3235	0
	1	0	-10.2589	0.0646
	2	0	-10.0775	0.246
	3	0	-9.8688	0.4547
	4	0	-9.8143	0.5092
	5	0	-10.0016	0.3219
	6	0	-10.191	0.1325
Li-I-c-.70-v-1.30				
	0	0	-21.5141	0
	1	0	-21.4668	0.0473
	2	0	-21.3293	0.1848
	3	0	-21.1671	0.347
	4	0	-21.1315	0.3826
	5	0	-21.3007	0.2134
	6	0	-21.4695	0.0446
Li-I-c-.70-v-1.32				
	0	0	-31.7387	0
	1	0	-31.7071	0.0316
	2	0	-31.6096	0.1291
	3	0	-31.4899	0.2488
	4	0	-31.4714	0.2673
	5	0	-31.623	0.1157
	6	0	-31.774	-0.0353
Li-I-c-.70-v-1.34				
	0	0	-41.1435	0
	1	0	-41.1262	0.0173
	2	0	-41.0653	0.0782
	3	0	-40.9844	0.1591
	4	0	-40.9817	0.1618
	5	0	-41.1178	0.0257
	6	0	-41.2518	-0.1083
Li-I-c-.70-v-1.36				
	0	0	-49.869	0
	1	0	-49.8651	0.0039
	2	0	-49.8376	0.0314
	3	0	-49.792	0.077
	4	0	-49.8036	0.0654
	5	0	-49.9255	-0.0565
	6	0	-50.0439	-0.1749
Li-I-c-.70-v-1.38				
	0	0	-57.9301	0
	1	0	-57.9381	-0.008
	2	0	-57.9411	-0.011
	3	0	-57.9272	0.0029
	4	0	-57.9527	-0.0226
	5	0	-58.0641	-0.134
	6	0	-58.1656	-0.2355
Li-I-c-.70-v-1.40				
	0	0	-65.3976	0
	1	0	-65.4166	-0.019
	2	0	-65.4476	-0.05
	3	0	-65.4639	-0.0663
	4	0	-65.5006	-0.103
	5	0	-65.6004	-0.2028
	6	0	-65.6883	-0.2907
Li-I-c-.70-v-1.42				
	0	0	-72.3224	0
	1	0	-72.3514	-0.029
	2	0	-72.4079	-0.0855
	3	0	-72.4512	-0.1288
	4	0	-72.4988	-0.1764
	5	0	-72.588	-0.2656
	6	0	-72.6632	-0.3408
Li-I-c-.70-v-1.44				
	0	0	-78.7855	0
	1	0	-78.8237	-0.0382
	2	0	-78.9036	-0.1181
	3	0	-78.9713	-0.1858
	4	0	-79.029	-0.2435
	5	0	-79.1084	-0.3229
	6	0	-79.172	-0.3865
Li-I-c-.70-v-1.46				
	0	0	-84.8017	0
	1	0	-84.8484	-0.0467
	2	0	-84.9495	-0.1478
	3	0	-85.0397	-0.238
	4	0	-85.1064	-0.3047
	5	0	-85.1766	-0.3749
	6	0	-85.2295	-0.4278
Li-I-c-.70-v-1.48				
	0	0	-90.4178	0
	1	0	-90.4692	-0.0514
	2	0	-90.5927	-0.1749
	3	0	-90.7034	-0.2856
	4	0	-90.7783	-0.3605
	5	0	-90.8402	-0.4224
	6	0	-90.8831	-0.4653
Li-I-c-.75-v-1.20				
	0	0	53.6215	0
	1	0	53.7744	0.1529
	2	0	54.1808	0.5593
	3	0	54.6266	1.0051
	4	0	54.7732	1.1517
	5	0	54.4928	0.8713
	6	0	54.1998	0.5783
Li-I-c-.75-v-1.22				
	0	0	36.2741	0
	1	0	36.4021	0.128
	2	0	36.745	0.4709
	3	0	37.1236	0.8495
	4	0	37.2438	0.9697
	5	0	36.9894	0.7153
	6	0	36.7254	0.4513
Li-I-c-.75-v-1.24				
	0	0	20.5237	0
	1	0	20.6292	0.1055
	2	0	20.9142	0.3905
	3	0	21.2316	0.7079
	4	0	21.3276	0.8039
	5	0	21.0966	0.5729
	6	0	20.8592	0.3355
Li-I-c-.75-v-1.26				
	0	0	6.1421	0
	1	0	6.227	0.0849
	2	0	6.4593	0.3172
	3	0	6.7207	0.5786
	4	0	6.7944	0.6523
	5	0	6.585	0.4429
	6	0	6.3719	0.2298
Li-I-c-.75-v-1.28				
	0	0	-7.0719	0
	1	0	-7.0058	0.0661
	2	0	-6.8216	0.2503
	3	0	-6.6112	0.4607
	4	0	-6.5579	0.514
	5	0	-6.7478	0.3241
	6	0	-6.9386	0.1333
Li-I-c-.75-v-1.30				
	0	0	-19.2215	0
	1	0	-19.1727	0.0488
	2	0	-19.0323	0.1892
	3	0	-18.8685	0.353
	4	0	-18.834	0.3875
	5	0	-19.0062	0.2153
	6	0	-19.1763	0.0452
Li-I-c-.75-v-1.32				
	0	0	-30.3376	0
	1	0	-30.3046	0.033
	2	0	-30.2041	0.1335
	3	0	-30.0828	0.2548
	4	0	-30.0655	0.2721
	5	0	-30.2214	0.1162
	6	0	-30.3727	-0.0351
Li-I-c-.75-v-1.34				
	0	0	-40.5718	0
	1	0	-40.5532	0.0186
	2	0	-40.4884	0.0834
	3	0	-40.4069	0.1649
	4	0	-40.4054	0.1664
	5	0	-40.5463	0.0255
	6	0	-40.6804	-0.1086
Li-I-c-.75-v-1.36				
	0	0	-50.0701	0
	1	0	-50.0647	0.0054
	2	0	-50.0343	0.0358
	3	0	-49.9872	0.0829
	4	0	-50.0001	0.07
	5	0	-50.1275	-0.0574
	6	0	-50.2456	-0.1755
Li-I-c-.75-v-1.38				
	0	0	-58.8509	0
	1	0	-58.8575	-0.0066
	2	0	-58.8579	-0.007
	3	0	-58.843	0.0079
	4	0	-58.8691	-0.0182
	5	0	-58.9839	-0.133
	6	0	-59.0875	-0.2366
Li-I-c-.75-v-1.40				
	0	0	-66.9893	0
	1	0	-67.0071	-0.0178
	2	0	-67.0352	-0.0459
	3	0	-67.05	-0.0607
	4	0	-67.088	-0.0987
	5	0	-67.1914	-0.2021
	6	0	-67.2814	-0.2921
Li-I-c-.75-v-1.42				
	0	0	-74.5396	0
	1	0	-74.5673	-0.0277
	2	0	-74.621	-0.0814
	3	0	-74.6628	-0.1232
	4	0	-74.7118	-0.1722
	5	0	-74.8046	-0.265
	6	0	-74.8822	-0.3426
Li-I-c-.75-v-1.44				
	0	0	-81.5863	0
	1	0	-81.6232	-0.0369
	2	0	-81.7002	-0.1139
	3	0	-81.7666	-0.1803
	4	0	-81.8256	-0.2393
	5	0	-81.9086	-0.3223
	6	0	-81.9748	-0.3885
Li-I-c-.75-v-1.46				
	0	0	-88.1469	0
	1	0	-88.1922	-0.0453
	2	0	-88.2906	-0.1437
	3	0	-88.3792	-0.2323
	4	0	-88.4474	-0.3005
	5	0	-88.5215	-0.3746
	6	0	-88.577	-0.4301
Li-I-c-.75-v-1.48				
	0	0	-94.2709	0
	1	0	-94.324	-0.0531
	2	0	-94.4417	-0.1708
	3	0	-94.551	-0.2801
	4	0	-94.6272	-0.3563
	5	0	-94.693	-0.4221
	6	0	-94.7387	-0.4678
Li-I-c-.80-v-1.20				
	0	0	61.6262	0
	1	0	61.7801	0.1539
	2	0	62.1891	0.5629
	3	0	62.6373	1.0111
	4	0	62.7831	1.1569
	5	0	62.4995	0.8733
	6	0	62.2047	0.5785
Li-I-c-.80-v-1.22				
	0	0	42.9912	0
	1	0	43.1204	0.1292
	2	0	43.4663	0.4751
	3	0	43.8476	0.8564
	4	0	43.9671	0.9759
	5	0	43.7094	0.7182
	6	0	43.4435	0.4523
Li-I-c-.80-v-1.24				
	0	0	26.0452	0
	1	0	26.152	0.1068
	2	0	26.4404	0.3952
	3	0	26.7604	0.7152
	4	0	26.8557	0.8105
	5	0	26.6215	0.5763
	6	0	26.3821	0.3369
Li-I-c-.80-v-1.26				
	0	0	10.5524	0
	1	0	10.6387	0.0863
	2	0	10.8746	0.3222
	3	0	11.1388	0.5864
	4	0	11.2117	0.6593
	5	0	10.9996	0.4472
	6	0	10.7838	0.2314
Li-I-c-.80-v-1.28				
	0	0	-3.695	0
	1	0	-3.6274	0.0676
	2	0	-3.4394	0.2556
	3	0	-3.2263	0.4687
	4	0	-3.1738	0.5212
	5	0	-3.3671	0.3279
	6	0	-3.56	0.135
Li-I-c-.80-v-1.30				
	0	0	-16.8059	0
	1	0	-16.7554	0.0505
	2	0	-16.6112	0.1947
	3	0	-16.4446	0.3613
	4	0	-16.4109	0.395
	5	0	-16.5865	0.2194
	6	0	-16.7589	0.047
Li-I-c-.80-v-1.32				
	0	0	-28.8157	0
	1	0	-28.7789	0.0368
	2	0	-28.6766	0.1391
	3	0	-28.5524	0.2633
	4	0	-28.5359	0.2798
	5	0	-28.6953	0.1204
	6	0	-28.849	-0.0333
Li-I-c-.80-v-1.34				
	0	0	-39.8816	0
	1	0	-39.8611	0.0205
	2	0	-39.7932	0.0884
	3	0	-39.7077	0.1739
	4	0	-39.707	0.1746
	5	0	-39.8515	0.0301
	6	0	-39.988	-0.1064
Li-I-c-.80-v-1.36				
	0	0	-50.1542	0
	1	0	-50.1469	0.0073
	2	0	-50.1122	0.042
	3	0	-50.062	0.0922
	4	0	-50.0756	0.0786
	5	0	-50.2067	-0.0525
	6	0	-50.3273	-0.1731
Li-I-c-.80-v-1.38				
	0	0	-59.6561	0
	1	0	-59.6608	-0.0047
	2	0	-59.6565	-0.0004
	3	0	-59.6384	0.0177
	4	0	-59.6651	-0.009
	5	0	-59.7838	-0.1277
	6	0	-59.8899	-0.2338
Li-I-c-.80-v-1.40				
	0	0	-68.4662	0
	1	0	-68.4808	-0.0146
	2	0	-68.5052	-0.039
	3	0	-68.5529	-0.0867
	4	0	-68.5551	-0.0889
	5	0	-68.6625	-0.1963
	6	0	-68.7552	-0.289
Li-I-c-.80-v-1.42				
	0	0	-76.6423	0
	1	0	-76.6678	-0.0255
	2	0	-76.7166	-0.0743
	3	0	-76.7547	-0.1124
	4	0	-76.8042	-0.1619
	5	0	-76.9011	-0.2588
	6	0	-76.9815	-0.3392
Li-I-c-.80-v-1.44				
	0	0	-84.2726	0
	1	0	-84.3072	-0.0346
	2	0	-84.3791	-0.1065
	3	0	-84.4475	-0.1749
	4	0	-84.501	-0.2284
	5	0	-84.5883	-0.3157
	6	0	-84.6574	-0.3848
Li-I-c-.80-v-1.46				
	0	0	-91.3775	0
	1	0	-91.4204	-0.0429
	2	0	-91.5133	-0.1358
	3	0	-91.598	-0.2205
	4	0	-91.6664	-0.2889
	5	0	-91.7449	-0.3674
	6	0	-91.8035	-0.426
Li-I-c-.80-v-1.48				
	0	0	-98.0092	0
	1	0	-98.0597	-0.0505
	2	0	-98.1718	-0.1626
	3	0	-98.2767	-0.2675
	4	0	-98.3534	-0.3442
	5	0	-98.4237	-0.4145
	6	0	-98.4727	-0.4635
Li-I-c-.85-v-1.20				
	0	0	69.8084	0
	1	0	69.9625	0.1541
	2	0	70.3716	0.5632
	3	0	70.8188	1.0104
	4	0	70.9621	1.1537
	5	0	70.6762	0.8678
	6	0	70.3801	0.5717
Li-I-c-.85-v-1.22				
	0	0	49.8755	0
	1	0	50.0051	0.1296
	2	0	50.3514	0.4759
	3	0	50.7322	0.8567
	4	0	50.8494	0.9739
	5	0	50.5892	0.7137
	6	0	50.3218	0.4463
Li-I-c-.85-v-1.24				
	0	0	31.7248	0
	1	0	31.8321	0.1073
	2	0	32.1214	0.3966
	3	0	32.4415	0.7167
	4	0	32.5349	0.8101
	5	0	32.298	0.5732
	6	0	32.057	0.3322
Li-I-c-.85-v-1.26				
	0	0	15.1132	0
	1	0	15.2003	0.0871
	2	0	15.4374	0.3242
	3	0	15.6969	0.5837
	4	0	15.7737	0.6605
	5	0	15.5581	0.4449
	6	0	15.3413	0.2281
Li-I-c-.85-v-1.28				
	0	0	-0.1741	0
	1	0	-0.1056	0.0685
	2	0	0.0842	0.2583
	3	0	0.2988	0.4729
	4	0	0.3499	0.524
	5	0	0.1537	0.3278
	6	0	-0.0409	0.1332
Li-I-c-.85-v-1.30				
	0	0	-14.2517	0
	1	0	-14.2002	0.0515
	2	0	-14.0533	0.1984
	3	0	-13.8847	0.367
	4	0	-13.852	0.3997
	5	0	-14.0306	0.2211
	6	0	-14.2049	0.0468
Li-I-c-.85-v-1.32				
	0	0	-27.16	0
	1	0	-27.1239	0.0361
	2	0	-27.0162	0.1438
	3	0	-26.8895	0.2705
	4	0	-26.8737	0.2863
	5	0	-27.0362	0.1238
	6	0	-27.1918	-0.0318
Li-I-c-.85-v-1.34				
	0	0	-39.0615	0
	1	0	-39.0394	0.0221
	2	0	-38.9676	0.0939
	3	0	-38.8789	0.1826
	4	0	-38.8786	0.1829
	5	0	-39.0264	0.0351
	6	0	-39.1649	-0.1034
Li-I-c-.85-v-1.36				
	0	0	-50.1117	0
	1	0	-50.1024	0.0093
	2	0	-50.0632	0.0485
	3	0	-50.0093	0.1024
	4	0	-50.0232	0.0885
	5	0	-50.1575	-0.0458
	6	0	-50.2803	-0.1686
Li-I-c-.85-v-1.38				
	0	0	-60.3371	0
	1	0	-60.3394	-0.0023
	2	0	-60.33	0.0071
	3	0	-60.3077	0.0294
	4	0	-60.3345	0.0026
	5	0	-60.4566	-0.1195
	6	0	-60.5649	-0.2278
Li-I-c-.85-v-1.40				
	0	0	-69.8206	0
	1	0	-69.8335	-0.0129
	2	0	-69.8511	-0.0305
	3	0	-69.8577	-0.0371
	4	0	-69.8962	-0.0756
	5	0	-70.0072	-0.1866
	6	0	-70.1022	-0.2816
Li-I-c-.85-v-1.42				
	0	0	-78.6237	0
	1	0	-78.6463	-0.0226
	2	0	-78.6885	-0.0648
	3	0	-78.7214	-0.0977
